ine_muni,ine_muni.n,poblacion,values,ine_prov,ine_prov.n,ine_ccaa,ine_ccaa.n,capital_prov
05078,Fuentes de Año,Hombres,56,05,Ávila,07,Castilla y León,No
05078,Fuentes de Año,Mujeres,39,05,Ávila,07,Castilla y León,No
05079,Gallegos de Altamiros,Total,66,05,Ávila,07,Castilla y León,No
05079,Gallegos de Altamiros,Hombres,36,05,Ávila,07,Castilla y León,No
05079,Gallegos de Altamiros,Mujeres,30,05,Ávila,07,Castilla y León,No
05080,Gallegos de Sobrinos,Total,40,05,Ávila,07,Castilla y León,No
05080,Gallegos de Sobrinos,Hombres,19,05,Ávila,07,Castilla y León,No
05080,Gallegos de Sobrinos,Mujeres,21,05,Ávila,07,Castilla y León,No
05081,Garganta del Villar,Total,39,05,Ávila,07,Castilla y León,No
05081,Garganta del Villar,Hombres,27,05,Ávila,07,Castilla y León,No
05081,Garganta del Villar,Mujeres,12,05,Ávila,07,Castilla y León,No
05082,Gavilanes,Total,563,05,Ávila,07,Castilla y León,No
05082,Gavilanes,Hombres,299,05,Ávila,07,Castilla y León,No
05082,Gavilanes,Mujeres,264,05,Ávila,07,Castilla y León,No
05083,Gemuño,Total,152,05,Ávila,07,Castilla y León,No
05083,Gemuño,Hombres,79,05,Ávila,07,Castilla y León,No
05083,Gemuño,Mujeres,73,05,Ávila,07,Castilla y León,No
05085,Gil García,Total,38,05,Ávila,07,Castilla y León,No
05085,Gil García,Hombres,18,05,Ávila,07,Castilla y León,No
05085,Gil García,Mujeres,20,05,Ávila,07,Castilla y León,No
05084,Gilbuena,Total,60,05,Ávila,07,Castilla y León,No
05084,Gilbuena,Hombres,36,05,Ávila,07,Castilla y León,No
05084,Gilbuena,Mujeres,24,05,Ávila,07,Castilla y León,No
05086,Gimialcón,Total,75,05,Ávila,07,Castilla y León,No
05086,Gimialcón,Hombres,47,05,Ávila,07,Castilla y León,No
05086,Gimialcón,Mujeres,28,05,Ávila,07,Castilla y León,No
05087,Gotarrendura,Total,170,05,Ávila,07,Castilla y León,No
05087,Gotarrendura,Hombres,63,05,Ávila,07,Castilla y León,No
05087,Gotarrendura,Mujeres,107,05,Ávila,07,Castilla y León,No
05088,Grandes y San Martín,Total,25,05,Ávila,07,Castilla y León,No
05088,Grandes y San Martín,Hombres,13,05,Ávila,07,Castilla y León,No
05088,Grandes y San Martín,Mujeres,12,05,Ávila,07,Castilla y León,No
05089,Guisando,Total,510,05,Ávila,07,Castilla y León,No
05089,Guisando,Hombres,258,05,Ávila,07,Castilla y León,No
05089,Guisando,Mujeres,252,05,Ávila,07,Castilla y León,No
05090,Gutierre-Muñoz,Total,75,05,Ávila,07,Castilla y León,No
05090,Gutierre-Muñoz,Hombres,38,05,Ávila,07,Castilla y León,No
05090,Gutierre-Muñoz,Mujeres,37,05,Ávila,07,Castilla y León,No
05092,Hernansancho,Total,155,05,Ávila,07,Castilla y León,No
05092,Hernansancho,Hombres,91,05,Ávila,07,Castilla y León,No
05092,Hernansancho,Mujeres,64,05,Ávila,07,Castilla y León,No
05093,Herradón de Pinares,Total,419,05,Ávila,07,Castilla y León,No
05093,Herradón de Pinares,Hombres,232,05,Ávila,07,Castilla y León,No
05093,Herradón de Pinares,Mujeres,187,05,Ávila,07,Castilla y León,No
05094,Herreros de Suso,Total,129,05,Ávila,07,Castilla y León,No
05094,Herreros de Suso,Hombres,69,05,Ávila,07,Castilla y León,No
05094,Herreros de Suso,Mujeres,60,05,Ávila,07,Castilla y León,No
05095,Higuera de las Dueñas,Total,260,05,Ávila,07,Castilla y León,No
05095,Higuera de las Dueñas,Hombres,148,05,Ávila,07,Castilla y León,No
05095,Higuera de las Dueñas,Mujeres,112,05,Ávila,07,Castilla y León,No
05096,"Hija de Dios, La",Total,75,05,Ávila,07,Castilla y León,No
05096,"Hija de Dios, La",Hombres,45,05,Ávila,07,Castilla y León,No
05096,"Hija de Dios, La",Mujeres,30,05,Ávila,07,Castilla y León,No
05097,"Horcajada, La",Total,486,05,Ávila,07,Castilla y León,No
05097,"Horcajada, La",Hombres,257,05,Ávila,07,Castilla y León,No
05097,"Horcajada, La",Mujeres,229,05,Ávila,07,Castilla y León,No
05099,Horcajo de las Torres,Total,496,05,Ávila,07,Castilla y León,No
05099,Horcajo de las Torres,Hombres,277,05,Ávila,07,Castilla y León,No
05099,Horcajo de las Torres,Mujeres,219,05,Ávila,07,Castilla y León,No
05100,"Hornillo, El",Total,277,05,Ávila,07,Castilla y León,No
05100,"Hornillo, El",Hombres,147,05,Ávila,07,Castilla y León,No
05100,"Hornillo, El",Mujeres,130,05,Ávila,07,Castilla y León,No
05102,"Hoyo de Pinares, El",Total,2129,05,Ávila,07,Castilla y León,No
05102,"Hoyo de Pinares, El",Hombres,1092,05,Ávila,07,Castilla y León,No
05102,"Hoyo de Pinares, El",Mujeres,1037,05,Ávila,07,Castilla y León,No
05101,Hoyocasero,Total,281,05,Ávila,07,Castilla y León,No
05101,Hoyocasero,Hombres,164,05,Ávila,07,Castilla y León,No
05101,Hoyocasero,Mujeres,117,05,Ávila,07,Castilla y León,No
05103,Hoyorredondo,Total,61,05,Ávila,07,Castilla y León,No
05103,Hoyorredondo,Hombres,31,05,Ávila,07,Castilla y León,No
05103,Hoyorredondo,Mujeres,30,05,Ávila,07,Castilla y León,No
05106,Hoyos de Miguel Muñoz,Total,27,05,Ávila,07,Castilla y León,No
05106,Hoyos de Miguel Muñoz,Hombres,15,05,Ávila,07,Castilla y León,No
05106,Hoyos de Miguel Muñoz,Mujeres,12,05,Ávila,07,Castilla y León,No
05104,Hoyos del Collado,Total,33,05,Ávila,07,Castilla y León,No
05104,Hoyos del Collado,Hombres,19,05,Ávila,07,Castilla y León,No
05104,Hoyos del Collado,Mujeres,14,05,Ávila,07,Castilla y León,No
05105,Hoyos del Espino,Total,368,05,Ávila,07,Castilla y León,No
05105,Hoyos del Espino,Hombres,206,05,Ávila,07,Castilla y León,No
05105,Hoyos del Espino,Mujeres,162,05,Ávila,07,Castilla y León,No
05107,Hurtumpascual,Total,48,05,Ávila,07,Castilla y León,No
05107,Hurtumpascual,Hombres,30,05,Ávila,07,Castilla y León,No
05107,Hurtumpascual,Mujeres,18,05,Ávila,07,Castilla y León,No
05108,Junciana,Total,35,05,Ávila,07,Castilla y León,No
05108,Junciana,Hombres,20,05,Ávila,07,Castilla y León,No
05108,Junciana,Mujeres,15,05,Ávila,07,Castilla y León,No
05109,Langa,Total,480,05,Ávila,07,Castilla y León,No
05109,Langa,Hombres,253,05,Ávila,07,Castilla y León,No
05109,Langa,Mujeres,227,05,Ávila,07,Castilla y León,No
05110,Lanzahíta,Total,811,05,Ávila,07,Castilla y León,No
05110,Lanzahíta,Hombres,415,05,Ávila,07,Castilla y León,No
05110,Lanzahíta,Mujeres,396,05,Ávila,07,Castilla y León,No
05113,"Llanos de Tormes, Los",Total,60,05,Ávila,07,Castilla y León,No
05113,"Llanos de Tormes, Los",Hombres,30,05,Ávila,07,Castilla y León,No
05113,"Llanos de Tormes, Los",Mujeres,30,05,Ávila,07,Castilla y León,No
05112,"Losar del Barco, El",Total,107,05,Ávila,07,Castilla y León,No
05112,"Losar del Barco, El",Hombres,59,05,Ávila,07,Castilla y León,No
05112,"Losar del Barco, El",Mujeres,48,05,Ávila,07,Castilla y León,No
05114,Madrigal de las Altas Torres,Total,1399,05,Ávila,07,Castilla y León,No
05114,Madrigal de las Altas Torres,Hombres,711,05,Ávila,07,Castilla y León,No
05114,Madrigal de las Altas Torres,Mujeres,688,05,Ávila,07,Castilla y León,No
05115,Maello,Total,590,05,Ávila,07,Castilla y León,No
05115,Maello,Hombres,305,05,Ávila,07,Castilla y León,No
05115,Maello,Mujeres,285,05,Ávila,07,Castilla y León,No
05116,Malpartida de Corneja,Total,96,05,Ávila,07,Castilla y León,No
05116,Malpartida de Corneja,Hombres,48,05,Ávila,07,Castilla y León,No
05116,Malpartida de Corneja,Mujeres,48,05,Ávila,07,Castilla y León,No
05117,Mamblas,Total,200,05,Ávila,07,Castilla y León,No
05117,Mamblas,Hombres,115,05,Ávila,07,Castilla y León,No
05117,Mamblas,Mujeres,85,05,Ávila,07,Castilla y León,No
05118,Mancera de Arriba,Total,69,05,Ávila,07,Castilla y León,No
05118,Mancera de Arriba,Hombres,37,05,Ávila,07,Castilla y León,No
05118,Mancera de Arriba,Mujeres,32,05,Ávila,07,Castilla y León,No
05119,Manjabálago y Ortigosa de Rioalmar,Total,24,05,Ávila,07,Castilla y León,No
05119,Manjabálago y Ortigosa de Rioalmar,Hombres,15,05,Ávila,07,Castilla y León,No
05119,Manjabálago y Ortigosa de Rioalmar,Mujeres,9,05,Ávila,07,Castilla y León,No
05120,Marlín,Total,32,05,Ávila,07,Castilla y León,No
05120,Marlín,Hombres,21,05,Ávila,07,Castilla y León,No
05120,Marlín,Mujeres,11,05,Ávila,07,Castilla y León,No
05121,Martiherrero,Total,314,05,Ávila,07,Castilla y León,No
05121,Martiherrero,Hombres,163,05,Ávila,07,Castilla y León,No
05121,Martiherrero,Mujeres,151,05,Ávila,07,Castilla y León,No
05122,Martínez,Total,113,05,Ávila,07,Castilla y León,No
05122,Martínez,Hombres,58,05,Ávila,07,Castilla y León,No
05122,Martínez,Mujeres,55,05,Ávila,07,Castilla y León,No
05123,Mediana de Voltoya,Total,114,05,Ávila,07,Castilla y León,No
05123,Mediana de Voltoya,Hombres,56,05,Ávila,07,Castilla y León,No
05123,Mediana de Voltoya,Mujeres,58,05,Ávila,07,Castilla y León,No
05124,Medinilla,Total,91,05,Ávila,07,Castilla y León,No
05124,Medinilla,Hombres,41,05,Ávila,07,Castilla y León,No
05124,Medinilla,Mujeres,50,05,Ávila,07,Castilla y León,No
05125,Mengamuñoz,Total,61,05,Ávila,07,Castilla y León,No
05125,Mengamuñoz,Hombres,31,05,Ávila,07,Castilla y León,No
05125,Mengamuñoz,Mujeres,30,05,Ávila,07,Castilla y León,No
05126,Mesegar de Corneja,Total,57,05,Ávila,07,Castilla y León,No
05126,Mesegar de Corneja,Hombres,34,05,Ávila,07,Castilla y León,No
05126,Mesegar de Corneja,Mujeres,23,05,Ávila,07,Castilla y León,No
05127,Mijares,Total,694,05,Ávila,07,Castilla y León,No
05127,Mijares,Hombres,377,05,Ávila,07,Castilla y León,No
05127,Mijares,Mujeres,317,05,Ávila,07,Castilla y León,No
05128,Mingorría,Total,373,05,Ávila,07,Castilla y León,No
05128,Mingorría,Hombres,199,05,Ávila,07,Castilla y León,No
05128,Mingorría,Mujeres,174,05,Ávila,07,Castilla y León,No
05129,"Mirón, El",Total,118,05,Ávila,07,Castilla y León,No
05129,"Mirón, El",Hombres,71,05,Ávila,07,Castilla y León,No
05129,"Mirón, El",Mujeres,47,05,Ávila,07,Castilla y León,No
05130,Mironcillo,Total,106,05,Ávila,07,Castilla y León,No
05130,Mironcillo,Hombres,55,05,Ávila,07,Castilla y León,No
05130,Mironcillo,Mujeres,51,05,Ávila,07,Castilla y León,No
05131,Mirueña de los Infanzones,Total,94,05,Ávila,07,Castilla y León,No
05131,Mirueña de los Infanzones,Hombres,54,05,Ávila,07,Castilla y León,No
05131,Mirueña de los Infanzones,Mujeres,40,05,Ávila,07,Castilla y León,No
05132,Mombeltrán,Total,942,05,Ávila,07,Castilla y León,No
05132,Mombeltrán,Hombres,483,05,Ávila,07,Castilla y León,No
05132,Mombeltrán,Mujeres,459,05,Ávila,07,Castilla y León,No
05133,Monsalupe,Total,62,05,Ávila,07,Castilla y León,No
05133,Monsalupe,Hombres,33,05,Ávila,07,Castilla y León,No
05133,Monsalupe,Mujeres,29,05,Ávila,07,Castilla y León,No
05134,Moraleja de Matacabras,Total,49,05,Ávila,07,Castilla y León,No
05134,Moraleja de Matacabras,Hombres,29,05,Ávila,07,Castilla y León,No
05134,Moraleja de Matacabras,Mujeres,20,05,Ávila,07,Castilla y León,No
05135,Muñana,Total,371,05,Ávila,07,Castilla y León,No
05135,Muñana,Hombres,200,05,Ávila,07,Castilla y León,No
05135,Muñana,Mujeres,171,05,Ávila,07,Castilla y León,No
05136,Muñico,Total,86,05,Ávila,07,Castilla y León,No
05136,Muñico,Hombres,46,05,Ávila,07,Castilla y León,No
05136,Muñico,Mujeres,40,05,Ávila,07,Castilla y León,No
05138,Muñogalindo,Total,326,05,Ávila,07,Castilla y León,No
05138,Muñogalindo,Hombres,160,05,Ávila,07,Castilla y León,No
05138,Muñogalindo,Mujeres,166,05,Ávila,07,Castilla y León,No
05139,Muñogrande,Total,70,05,Ávila,07,Castilla y León,No
05139,Muñogrande,Hombres,39,05,Ávila,07,Castilla y León,No
05139,Muñogrande,Mujeres,31,05,Ávila,07,Castilla y León,No
05140,Muñomer del Peco,Total,109,05,Ávila,07,Castilla y León,No
05140,Muñomer del Peco,Hombres,57,05,Ávila,07,Castilla y León,No
05140,Muñomer del Peco,Mujeres,52,05,Ávila,07,Castilla y León,No
05141,Muñopepe,Total,101,05,Ávila,07,Castilla y León,No
05141,Muñopepe,Hombres,57,05,Ávila,07,Castilla y León,No
05141,Muñopepe,Mujeres,44,05,Ávila,07,Castilla y León,No
05142,Muñosancho,Total,91,05,Ávila,07,Castilla y León,No
05142,Muñosancho,Hombres,45,05,Ávila,07,Castilla y León,No
05142,Muñosancho,Mujeres,46,05,Ávila,07,Castilla y León,No
05143,Muñotello,Total,58,05,Ávila,07,Castilla y León,No
05143,Muñotello,Hombres,29,05,Ávila,07,Castilla y León,No
05143,Muñotello,Mujeres,29,05,Ávila,07,Castilla y León,No
05144,Narrillos del Álamo,Total,72,05,Ávila,07,Castilla y León,No
